web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583618751-2117","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@W6W4rMKGT17ee5j","محمود العسيري","الدكتور علي قامة وهامة تعليمية كبيرة في وزارة التعليم وليس بمستغرب أن يشارك في مثل هذه  المحافل التعليمية خارج البلاد ، اتمنى له التوفيق ومن إنجاز إلى إنجاز .","","","","1551413119000","8:05 PM - 28 Feb 2019","/W6W4rMKGT17ee5j/status/1101332564596396033"
"1583618751-1738","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#TIMSS_KSApic.twitter.com/WeWDiVTIhi","86","280","187","1554657372000","10:16 AM - 7 Apr 2019","/moe_gov_sa/status/1114939947767795721"
"1583618751-1700","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@1Ertiqa","جمعية ارتقاء","تكريم #ارتقاء من قبل إدارة التعليم بمنطقه جازان نظير مساهمتها بأجهزة الحاسب الآلي للمعامل التدريبية في ١٨ مدرسة بالمنطقة خلال العام.
@jazanedu 
@moe_gov_sa pic.twitter.com/5QBHC2Gf2u","","22","23","1554901735000","6:08 AM - 10 Apr 2019","/1Ertiqa/status/1115964881143042048"
"1583618751-2063","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@soslearning","Esam Baboukhan #Education #FE #EdTech50","Thank you to @TETCOSA, @moe_gov_sa, @citywestcollege for an incredible and amazing experience delivering a series of presentations titled digital transformation within education @ClareRiley100 @JacquelineGrub6 @TinaLEJones @mipic.twitter.com/xCL7NYyYOU","","","3","1551812407000","11:00 AM - 5 Mar 2019","/soslearning/status/1103007300531486721"
"1583618751-1908","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@jazanedu","إدارة تعليم جازان","لقـاءات|

استقبل مدير عـام #تعليم_جازان د.عسيري الأحوس في مكتبه قبل قليل مديـر جمعيـة الأطفـال المعوقيـن بالمنطقـة أ.علي معتبي وجرى خلال اللقـاء بحث سبل التعاون بين القطاعين بما يخدم أطفال الجمعية.

@moe_gov_sa 
@DCA_KSA pic.twitter.com/ip6aJp5n1U","7","32","32","1552904410000","","/jazanedu/status/1107587492126048259"
"1583618751-1972","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@hoeniger","Honey","Worst school-parents communication ever!!","","","","1552493092000","9:04 AM - 13 Mar 2019","/hoeniger/status/1105862298567090176"
"1583618751-2083","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@sohaib_tareen","Muhammad Sohaib Khan Tareen","Must  @moe_gov_sa @media_ksa @Dralnoaimi @Dr_alqarnee @AnwarGargash @Saudi_Moia @KSAMOFA @AmbassadorNawaf @uaeembassyisb @Emiraty11 @SCS_KHI @uaeae71 @uae_3G @EgyptDarAlIfta @NAWALalq8iyapic.twitter.com/JJlZY0vacy","","","","1551645955000","12:45 PM - 3 Mar 2019","/sohaib_tareen/status/1102309147389976576"
"1583618751-1723","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@boAtab76","المعلق احمد عبد الله ( ابو عتب )","الشكر لله ومن ثم الهيئة العامة للرياضة على التكريم اثناء تعليقي المبارة الختامية لدوري المدارس على مستوى تعليم رجال المع بمنطقة عسير وباذن لله يتجدد اللقاء بكم. @gsaksa @alma3du @moe_gov_sa pic.twitter.com/qj8QQjc3C9","6","5","13","1554775354000","7:02 PM - 8 Apr 2019","/boAtab76/status/1115434796904255488"
"1583618751-1959","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@e3lam_alula","إدارة تعليم العلا","(ش-س)
اعتمد سعادة مدير التعليم الأستاذ إبراهيم بن عبدالله القاضي أسماء المرشحين والمرشحات للمنافسة على مستوى الوزارة لجائزة التعليم للتميز في الدورة العاشرة بعد اجتياز التحكيم المكتبي للعام ١٤٤٠/١٤٣٩هـ
@moe_gov_sa pic.twitter.com/qMlMQukTEA","4","15","6","1552560973000","","/e3lam_alula/status/1106147010871259136"
"1583618751-1654","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم تعلن مواعيد التسجيل في #رياض_الأطفال للعام الدراسي القادم
https://www.moe.gov.sa/ar/news/Pages/r-y-1440-r.aspx …pic.twitter.com/L55F6i5i2R","379","1.7K","1.3K","1555321985000","2:53 AM - 15 Apr 2019","/moe_gov_sa/status/1117727537440882688"
"1583618751-1978","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Noraalshaaban","نوره الشعبان | Nora Alshabaan","إنه الصباح العريق من أشرق علينا بروح الفيصل رحمه الله
يوم استثنائي بحجم زيارة طالبات @KFUniversity لنا في #مجلس_الشورى
فكر راقي، خُلق عالي..
نورتونا يا مستقبل الوطن القادم بالخير والتميز والتألق والنجاح إن شاء الله ⚘

@moe_gov_sa
@mohe_sa 
@minister_moe_sa
@ShuraCouncil_SApic.twitter.com/70y9svMA43","180","250","141","1552467738000","2:02 AM - 13 Mar 2019","/Noraalshaaban/status/1105755954468044800"
"1583618751-1620","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@KateStewart22","Kate Stewart","My God. What the hell are these lies?

SubhanAllah.","1","2","4","1555495394000","3:03 AM - 17 Apr 2019","/KateStewart22/status/1118454866106568704"
"1583618751-1866","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Quz1427","مكتب #تعليم_القوز #تعليم_القنفذه","沙特教育大臣明天将开幕 ""汉语纳入沙特教育体系”战略性工作坊，汉语专家及有关人都将出席。
#تعليم_القوز 
@drawadhamad 
@moe_gov_sa 
#تعليم_القنفذة 
@qunedu 
@Media_M_E 
#الملف_الإعلامي_بوزارة_التعليم","2","12","10","1553291348000","2:49 PM - 22 Mar 2019","/Quz1427/status/1109210426976407553"
"1583618751-1880","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@rakan_aldusari","RAKAN ˘³˘","U dead, dead ass","","","","1553191503000","11:05 AM - 21 Mar 2019","/rakan_aldusari/status/1108791647545053184"
"1583618751-1949","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@hbthedu","تعليم حوطة بني تميم والحريق","#سبق |
بالصور.. جائزة حوطة بني تميم للتفوق تحتفي بالمتفوقين والمتميزين 
https://sabq.org/mg7ZbG 

@moe_gov_sa 
@eduexawardpic.twitter.com/qGORJeGo1F","13","38","25","1552576645000","8:17 AM - 14 Mar 2019","/hbthedu/status/1106212744976572421"
"1583618751-1686","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@schoolalfshg","مدرسةالفشيغ (ب+م )","الاختبارات المركزية
تم تدريب الطالبات علي نموذج االاجابه
@tabuk_edu 
@moe_gov_sa 
@Umlij1450⁩ 
@nawalsanyour⁩ ⁦
@oihm1⁩ ⁦pic.twitter.com/UX8ruF5XqX","1","12","15","1555001840000","9:57 AM - 11 Apr 2019","/schoolalfshg/status/1116384751810764800"
"1583618751-2025","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@khdigasdaah","Khadiga .S. ALshamry","#STEM
 نخص بالشكر من كانت وراء هذا الإنجاز منسقة البرنامج أ. أسماء الهواوي وزميلتها منيرة الطارش على إبراز مواهب طالباتهن وتفعيل المشاريع المميزة ورفع مستوى تحصيل الطالبات
@moe_gov_sa @HAIL_EDU @AHailsapic.twitter.com/Zwq7MuPQM1","7","13","20","1552148352000","8:19 AM - 9 Mar 2019","/khdigasdaah/status/1104416354818498560"
"1583618751-2082","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@t_alsaraj","د. تغريد السراج","My new article in @arabnews talks about the benefit of learning new languages and comes at the time of the announcement to introduce learning #Chinese in @saudiarabia educational system. @moe_gov_sa #LanguageLearning
Here is the link for the full article:
http://www.arabnews.com/node/146084 pic.twitter.com/FCdBWQBfVV","","2","8","1551659707000","4:35 PM - 3 Mar 2019","/t_alsaraj/status/1102366828968505344"
"1583618751-2053","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@alraasd","الراصد","فيديو | طالب يحمل زميله ""الكفيف"" ليشاركه لعب كرة القدم  

#الراصد 
@moe_gov_sa @minister_moe_sapic.twitter.com/ZoJ0NERUrG","10","43","34","1551898831000","11:00 AM - 6 Mar 2019","/alraasd/status/1103369786262728706"
"1583618751-1913","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","منافسات #دوري_المدارس تتواصل بمشاركة أكثر من 132 ألف طالب
⁦@DawriMadaris⁩ 
https://www.moe.gov.sa/ar/news/Pages/d-m-2019-564.aspx …pic.twitter.com/iNL1f29w9g","16","87","93","1552841667000","9:54 AM - 17 Mar 2019","/moe_gov_sa/status/1107324326624280577"
"1583618751-1728","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","طلابنا وطالباتنا مستعدون ..
وبأيديهم وأيدي معلميهم ومعلماتهم
سيسهمون في وضع نظامنا التعليمي في المكان الذي يستحقه.
#TIMSS_KSApic.twitter.com/2LzjrPyyE0","271","1.0K","772","1554726381000","5:26 AM - 8 Apr 2019","/moe_gov_sa/status/1115229392077193216"
"1583618751-1998","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يستقبل السفير الألماني لدى المملكة
https://www.moe.gov.sa/ar/news/Pages/gr-a-2019.aspx …pic.twitter.com/1QrBSbLVGW","7","95","90","1552308992000","5:56 AM - 11 Mar 2019","/moe_gov_sa/status/1105090127985078278"
"1583618751-1617","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@olaimi","أبوسلمان","يجب أن يطلب منها التالي:
١. الدراسة كاملة (زمنية)
٢. استمارات البحث الميداني (كاملة)
٣. منهجية التحليل الإحصائي ونتائجه
٤. اسماء من قاموا بالبحث الميداني (الذين فرغوا البيانات/الردود)
٥. سطر كافة المرجعيات التي تم الاخذ منها اجتماعية/طبية/أمنية في حالة الاستعانة بالسجلات رسمية!","12","100","97","1555496968000","3:29 AM - 17 Apr 2019","/olaimi/status/1118461467320303617"
"1583618751-1600","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@school123321","المتوسطه4 والثانوية3 بأملج","احتفلت قائدة المتوسطة الرابعة والثانوية الثالثة ومنسوباتها بالفوز بالمركز الثالث في برنامج تعزيز السلوك الإيجابي على مستوى منطقة تبوك الف الف مبروك .... 
@oihm1 
@nawalsanyour 
@Media_M_E 
@moe_gov_sa 
@tabuk_edu 
@alkuairpic.twitter.com/gciqJJ4dLu","3","4","8","1555576516000","1:35 AM - 18 Apr 2019","/school123321/status/1118795115923951617"
"1583618751-2079","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","المرحلة الثانية من #الأولمبياد_الوطني_للتاريخ الذي تنظمه #دارة_الملك_عبدالعزيز بالشراكة مع #وزارة_التعليم و #قياس تنطلق اليوم (الاثنين) بمشاركة 1500 طالب وطالبة تأهلوا من جميع إدارات التعليم.pic.twitter.com/VPvsB1ARwg","22","118","121","1551706327000","5:32 AM - 4 Mar 2019","/moe_gov_sa/status/1102562366041006082"
"1583618751-2000","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@alqadimohamed2","محمد عبدالله القاضي","نسأل الله ان يتغمدهم بواسع رحمته وان يسكنهم الفردوس الاعلى من الجنة وان يربط على قلوب والديهم وذويهم في هذا المصاب الذي احزن  الجميع ولانقول الا مايرضي الله سبحانه وتعالى انا لله وانا إليه راجعون","3","26","20","1552307199000","5:26 AM - 11 Mar 2019","/alqadimohamed2/status/1105082606222225408"
"1583618751-1567","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@saud_aldalbahy","المهندس سعود الدلبحي","#صباح_نجاح الطلبه والطالبات وأول يوم في الاختبارات النهائية لهذا العام الدراسي 
اللهم وفقهم واجعل التوفيق حليفهم.
(صباحكم تفاؤل ونجاح وتوفيق من الله ) @moe_gov_sa","","8","4","1555814060000","7:34 PM - 20 Apr 2019","/saud_aldalbahy/status/1119791445756588032"
"1583618751-2034","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يشكر منسوبي ومنسوبات #وزارة_التعليم المتقاعدين بعد سنوات بذلهم وعطائهم.pic.twitter.com/nRpK31WBfJ","307","1.2K","1.1K","1552075267000","12:01 PM - 8 Mar 2019","/moe_gov_sa/status/1104109811837423616"
"1583618751-1527","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@mohayel_edu","إدارة تعليم محايل عسير","#تعليم_محايل_عسير 
#نظام_نور 
#الملف_الإعلامي_بوزارة_التعليم 
نظام نور مشروع وطني .
تشمل خدماته الإلكترونية جميع الجهات التعليمية في المدرسة وإدارات التعليم وجهاز الوزارة.
شكرا وزارة التعليم","","5","11","1556123206000","9:26 AM - 24 Apr 2019","/mohayel_edu/status/1121088101814816768"
